Pixels	Line 8	Line 7	Line 6	Line 5	Line 4	Line 3	Line 2	Line 1
1722.000	576.061	170.369	199.209	393.124	337.992	170.495	225.060	241.718
1723.000	495.048	190.587	220.594	320.656	250.804	245.030	213.204	445.874
1724.000	358.887	279.391	182.677	153.788	324.295	265.062	182.938	682.234
1725.000	187.535	537.581	170.621	65.014	108.332	374.035	115.270	545.666
1726.000	174.297	427.522	269.796	203.592	269.004	621.392	142.859	686.020
1727.000	113.824	126.298	321.693	332.867	66.895	263.963	96.709	499.999
1728.000	167.110	510.629	239.621	173.152	541.392	118.505	286.207	394.464
1729.000	442.416	430.921	303.944	180.855	219.020	350.526	263.493	438.770
1730.000	272.339	722.642	348.902	181.505	359.253	258.504	202.629	422.350
1731.000	159.587	382.104	292.941	162.280	159.343	152.952	285.881	569.133
1732.000	189.390	637.128	283.439	243.220	642.009	263.023	387.404	469.616
1733.000	292.775	166.362	242.619	398.115	345.306	222.894	355.422	311.051
1734.000	348.542	204.557	392.741	302.096	70.333	118.400	296.586	222.750
1735.000	312.926	363.104	236.495	289.154	190.853	141.823	223.326	229.863
1736.000	72.617	495.048	180.466	454.062	348.181	142.283	268.530	289.154
1737.000	93.416	245.181	183.983	483.309	584.430	322.040	274.253	305.628
1738.000	430.721	109.036	325.165	258.814	73.442	375.904	256.027	264.434
1739.000	184.901	218.878	299.919	229.278	49.632	223.470	515.438	249.278
1740.000	103.761	217.595	205.109	441.402	141.134	244.879	242.468	341.550
1741.000	70.333	399.078	285.555	297.584	391.595	181.635	95.008	426.924
1742.000	192.189	67.767	280.845	92.300	366.053	88.265	299.251	245.634
1743.000	75.860	91.282	284.903	81.335	228.257	120.297	278.908	304.280
1744.000	6.565	37.555	145.060	195.413	210.255	199.618	169.740	371.055
1745.000	41.063	31.331	137.716	55.579	225.930	263.023	159.709	360.534
1746.000	61.484	69.526	256.182	84.942	509.539	290.304	389.306	235.013
1747.000	101.415	38.867	266.005	221.312	674.191	222.030	330.406	108.131
1748.000	358.156	82.645	263.336	113.105	401.588	184.245	142.975	35.169
1749.000	104.154	112.899	138.965	133.223	255.718	166.736	135.460	161.911
1750.000	52.389	113.413	140.676	106.930	311.903	146.925	113.310	158.978
1751.000	122.637	46.291	117.038	189.124	108.031	202.629	126.732	72.042
1752.000	348.542	71.797	83.790	294.263	670.688	297.750	157.279	150.692
1753.000	302.431	162.280	196.224	308.842	206.355	164.748	132.778	300.755
1754.000	428.521	70.738	231.769	185.032	214.474	59.458	67.291	306.980
1755.000	419.973	251.722	176.598	396.191	322.906	127.385	112.387	94.726
1756.000	433.730	158.248	79.603	438.365	314.807	135.460	168.861	61.939
1757.000	389.687	348.361	57.685	337.106	339.591	20.225	138.851	127.930
1758.000	146.808	101.415	177.497	753.844	610.137	83.349	93.976	380.785
1759.000	103.074	20.399	323.253	378.716	442.010	140.905	66.895	524.239
1760.000	272.020	128.586	443.838	161.421	324.991	91.282	78.317	260.058
1761.000	494.404	46.686	223.759	198.664	414.847	262.554	157.400	439.781
1762.000	408.191	39.714	175.445	155.830	230.595	241.268	137.037	559.505
1763.000	166.985	57.466	153.549	155.348	174.807	230.156	89.448	406.049
1764.000	47.813	49.361	208.300	680.722	348.181	185.032	151.879	364.024
1765.000	129.024	69.204	219.020	572.130	256.336	88.992	136.135	250.346
1766.000	159.587	91.098	117.143	296.087	137.263	41.311	63.237	426.326
1767.000	216.457	244.124	258.970	95.479	341.194	47.215	98.233	540.494
1768.000	70.171	111.774	222.750	40.570	301.425	66.738	199.073	178.914
1769.000	210.115	331.811	190.054	18.360	138.510	58.716	202.354	120.615
1770.000	414.257	263.493	196.224	17.583	106.631	52.040	183.330	347.281
1771.000	322.733	529.112	104.450	249.583	70.819	63.930	147.980	604.429
1772.000	464.194	401.201	121.039	563.850	218.592	65.873	135.123	309.691
1773.000	544.540	298.083	268.846	343.336	147.628	95.102	189.788	224.337
1774.000	221.886	353.423	172.644	378.716	279.553	138.283	198.392	347.281
1775.000	181.635	421.359	216.741	456.946	416.815	242.018	147.628	175.573
1776.000	315.664	54.008	113.310	620.430	506.711	222.750	120.509	64.007
1777.000	390.068	73.856	77.380	339.236	108.533	225.060	121.784	98.712
1778.000	51.277	183.591	111.265	155.108	95.102	133.669	99.096	86.551
1779.000	85.477	122.958	159.465	168.610	349.984	210.955	128.586	56.519
1780.000	91.098	275.533	222.462	702.548	323.253	509.539	139.078	265.062
1781.000	251.875	114.133	318.758	707.674	575.367	497.413	115.374	416.027
1782.000	386.645	39.289	175.318	325.513	187.007	168.987	194.067	204.143
1783.000	112.694	84.144	41.063	120.721	240.070	250.651	210.955	89.448
1784.000	120.191	100.833	38.268	99.096	209.276	224.915	224.771	117.770
1785.000	179.818	142.398	150.692	135.236	387.784	153.908	205.662	246.846
1786.000	247.605	71.226	302.096	140.905	329.705	90.179	193.127	272.817
1787.000	154.267	86.102	136.360	137.263	736.457	66.817	203.729	285.392
1788.000	246.846	223.326	14.202	105.935	488.627	126.298	99.769	262.398
1789.000	263.336	147.511	12.716	110.350	1257.516	158.248	75.860	213.627
1790.000	136.022	52.249	164.624	118.400	547.246	42.813	136.699	160.441
1791.000	60.279	46.422	300.755	148.921	539.597	66.108	146.224	66.895
1792.000	162.280	164.006	385.128	163.265	192.992	225.930	247.453	121.146
1793.000	99.192	177.882	393.890	106.532	452.624	307.149	176.983	295.258
1794.000	102.682	77.380	585.130	309.861	496.767	227.092	207.744	317.381
1795.000	52.319	258.970	409.557	400.042	447.914	196.494	311.051	583.730
1796.000	14.239	145.408	363.656	390.449	232.063	85.298	181.375	442.822
1797.000	38.148	39.836	426.326	344.768	225.060	190.320	133.781	164.872
1798.000	282.627	24.558	362.002	262.398	287.188	63.007	169.238	316.865
1799.000	373.662	187.403	163.388	272.339	148.921	103.074	212.359	285.555
1800.000	272.179	58.568	387.974	319.792	369.384	186.743	208.161	307.995
1801.000	190.187	42.561	289.482	240.818	302.263	72.946	182.807	361.268
1802.000	406.827	143.668	52.389	49.973	232.210	147.511	216.599	345.306
1803.000	127.385	22.499	18.237	40.019	392.168	230.595	432.726	366.053
1804.000	314.807	15.771	20.661	92.392	196.224	210.955	227.965	237.089
1805.000	317.209	5.751	62.396	151.879	192.457	149.274	122.744	208.997
1806.000	188.461	13.413	84.144	435.743	69.445	124.138	205.386	290.139
1807.000	172.518	74.188	208.022	660.232	125.000	315.321	155.348	251.569
1808.000	180.725	40.263	276.014	266.478	624.041	216.315	351.430	317.381
1809.000	106.333	58.200	226.801	194.335	366.422	336.575	464.402	317.725
1810.000	42.059	64.937	228.694	195.953	197.713	284.252	306.811	240.519
1811.000	107.430	33.921	195.413	74.688	62.396	117.666	198.801	242.769
1812.000	222.606	35.226	45.767	114.546	60.580	104.845	159.587	259.902
1813.000	402.556	33.139	39.048	203.179	540.269	23.752	186.084	149.156
1814.000	217.168	108.734	60.055	207.049	361.635	97.946	136.586	94.632
1815.000	101.512	70.333	71.961	199.481	353.786	109.642	101.415	214.757
1816.000	84.055	95.479	182.938	248.517	405.271	34.486	226.365	145.060
1817.000	191.521	55.507	60.279	265.691	310.201	115.167	137.490	219.020
1818.000	359.070	220.308	54.505	252.795	417.603	79.517	32.696	173.279
1819.000	128.586	180.985	113.824	242.018	693.624	57.028	161.911	173.406
1820.000	113.721	214.191	159.465	217.879	208.022	90.271	420.567	135.685
1821.000	122.317	76.449	233.683	144.943	324.469	155.950	606.804	165.616
1822.000	241.268	119.136	193.529	65.717	138.056	197.849	666.695	198.528
1823.000	158.613	331.635	139.306	127.930	301.593	155.108	414.454	278.102
1824.000	62.854	263.650	92.114	106.532	461.081	156.191	214.757	468.571
1825.000	65.638	129.682	112.490	81.596	335.690	316.693	237.386	481.825
1826.000	89.083	115.581	189.390	75.608	78.061	117.561	324.991	230.156
1827.000	175.445	125.324	58.790	134.116	237.981	179.301	394.656	86.192
1828.000	117.143	66.659	114.753	184.770	305.797	41.809	299.919	49.564
1829.000	123.387	63.314	291.291	187.403	125.540	68.244	272.657	70.576
1830.000	95.573	168.610	211.797	218.449	107.830	256.336	170.874	118.715
1831.000	125.324	188.991	215.323	217.168	155.108	138.396	74.188	112.797
1832.000	232.946	206.216	116.309	302.096	103.466	116.621	100.155	134.899
1833.000	418.195	268.688	79.517	302.599	131.447	159.587	128.476	220.021
1834.000	155.468	180.985	201.120	138.169	220.881	148.567	124.892	239.024
1835.000	141.479	272.976	436.751	140.905	250.346	108.835	170.621	245.332
1836.000	139.192	314.978	217.452	188.991	403.718	154.148	214.050	235.605
1837.000	43.893	92.392	131.226	227.674	365.314	243.070	124.138	233.831
1838.000	169.992	26.409	226.075	251.110	335.160	106.134	88.174	191.654
1839.000	200.164	134.675	243.371	330.933	206.216	31.277	165.741	165.244
1840.000	312.756	147.276	179.948	369.384	391.213	144.943	165.741	214.050
1841.000	321.001	74.688	347.461	298.583	393.507	278.908	261.773	217.737
1842.000	54.008	111.468	332.515	272.179	189.390	354.513	461.081	211.937
1843.000	120.827	123.279	201.531	426.724	132.444	153.669	252.335	182.938
1844.000	348.181	352.517	122.103	548.375	142.398	197.713	132.556	128.586
1845.000	389.497	285.718	94.538	414.257	269.955	215.464	245.332	203.592
1846.000	218.307	273.934	94.163	141.479	331.460	211.657	223.038	230.449
1847.000	27.310	125.864	60.504	198.664	181.375	151.879	176.598	347.641
1848.000	78.488	92.857	74.854	322.386	240.369	86.102	148.332	410.534
1849.000	51.070	158.248	177.368	270.431	353.423	219.163	160.441	668.939
1850.000	95.856	236.940	140.905	254.947	476.965	293.436	178.269	796.563
1851.000	41.001	309.351	179.560	305.797	393.698	348.361	91.467	592.859
1852.000	79.431	96.329	145.641	338.703	190.454	108.332	165.616	400.236
1853.000	205.662	129.792	143.668	117.666	414.257	154.028	187.799	310.371
1854.000	269.638	88.628	188.329	79.431	513.031	310.711	46.686	236.940
1855.000	224.048	29.995	163.388	163.265	426.525	195.413	52.110	352.154
1856.000	268.846	77.550	181.245	465.027	314.465	461.910	148.685	353.060
1857.000	126.841	90.730	203.592	406.438	503.458	280.845	162.526	369.940
1858.000	62.243	118.925	234.569	198.121	399.078	69.284	177.754	323.253
1859.000	113.105	107.230	148.803	218.022	134.004	55.507	171.252	255.873
1860.000	114.856	65.952	72.371	190.587	276.816	265.376	56.882	237.832
1861.000	103.859	57.174	45.767	107.730	253.716	167.609	16.273	156.916
1862.000	261.773	33.028	126.298	126.949	240.968	54.505	45.898	115.581
1863.000	285.229	43.383	247.908	185.689	212.078	36.033	79.002	214.050
1864.000	115.063	68.643	176.213	199.618	91.190	10.297	58.053	329.179
1865.000	197.442	155.468	67.687	318.930	144.827	21.548	87.632	182.546
1866.000	409.361	104.647	96.329	225.205	129.024	162.034	132.444	189.390
1867.000	138.851	52.319	166.362	176.726	310.371	26.908	144.247	267.740
1868.000	125.000	15.164	190.054	224.626	153.788	35.744	179.430	214.474
1869.000	167.110	37.024	341.015	234.274	156.674	232.210	192.992	364.577
1870.000	169.992	50.383	296.752	193.261	76.787	92.022	205.939	506.711
1871.000	228.986	171.758	231.622	189.522	95.385	256.955	189.522	621.152
1872.000	14.679	335.513	334.453	233.388	97.184	159.953	164.006	422.350
1873.000	16.783	167.360	435.340	339.769	66.265	44.342	134.339	370.869
1874.000	26.558	119.347	416.815	208.579	158.978	229.863	115.893	287.515
1875.000	161.053	76.618	532.224	67.925	297.084	284.740	182.286	311.562
1876.000	384.182	88.810	330.582	69.124	243.672	385.697	252.948	271.861
1877.000	141.249	55.220	136.135	115.685	141.364	186.611	165.244	165.120
1878.000	74.354	18.693	92.392	134.451	301.593	153.429	187.535	419.182
1879.000	25.475	154.627	92.764	175.062	283.764	329.880	197.578	586.064
1880.000	5.187	395.231	185.426	199.891	202.766	224.192	123.494	484.370
1881.000	47.016	106.333	246.694	296.253	206.632	299.585	232.946	168.610
1882.000	26.409	339.947	349.804	549.732	276.014	115.063	482.884	249.430
1883.000	164.872	69.928	349.443	636.641	307.149	199.754	271.066	200.437
1884.000	196.629	19.281	86.282	409.166	65.248	218.022	102.976	162.280
1885.000	138.056	38.927	11.085	426.525	26.211	99.481	32.972	177.239
1886.000	18.402	53.583	39.592	404.494	114.856	69.044	42.624	205.801
1887.000	47.281	127.494	86.013	323.080	377.402	373.103	71.797	290.304
1888.000	272.179	107.030	184.770	245.332	899.083	511.720	191.654	402.362
1889.000	15.504	166.611	202.217	137.037	243.070	182.807	99.769	515.657
1890.000	143.784	35.744	299.752	316.522	358.887	189.788	132.778	399.271
1891.000	41.809	59.309	328.305	348.001	154.987	206.494	488.841	305.460
1892.000	13.308	31.331	169.992	174.297	287.024	164.006	327.431	223.903
1893.000	24.606	35.341	186.743	220.021	220.594	124.353	133.000	400.429
1894.000	21.863	92.114	122.744	216.599	245.937	141.249	147.276	379.844
1895.000	81.161	169.489	136.586	146.341	365.314	578.148	148.685	175.829
1896.000	30.366	86.820	253.870	192.055	301.258	314.293	31.169	131.557
1897.000	18.776	64.239	180.077	284.903	281.007	329.004	115.893	79.948
1898.000	10.173	113.927	129.024	495.692	462.948	101.901	405.854	110.249
1899.000	140.105	177.368	165.989	478.019	168.110	127.494	208.440	211.797
1900.000	127.712	143.321	140.219	229.863	114.856	176.213	38.567	145.641
1901.000	105.043	84.321	48.014	342.443	154.507	110.960	74.521	162.895
1902.000	126.406	256.800	40.878	349.804	288.662	86.551	109.541	195.683
1903.000	141.708	260.058	202.629	150.456	179.043	23.940	118.085	262.710
1904.000	39.532	154.028	157.400	242.018	162.403	212.359	116.101	421.557
1905.000	128.805	93.882	75.692	307.656	184.376	395.615	90.914	389.687
1906.000	222.318	96.329	148.215	159.709	217.310	336.398	288.662	290.797
1907.000	104.450	313.609	111.265	140.333	314.122	186.743	246.240	191.788
1908.000	36.907	240.070	60.354	199.481	308.842	86.910	132.667	184.639
1909.000	35.456	235.013	105.836	196.359	212.359	214.474	78.317	189.655
1910.000	42.121	70.982	221.025	202.766	194.739	251.875	114.960	164.748
1911.000	144.595	25.867	300.755	261.929	76.365	164.129	241.568	107.030
1912.000	374.222	132.778	269.638	377.027	163.759	84.321	115.893	82.207
1913.000	186.479	161.543	90.730	370.869	124.031	185.558	152.594	86.910
1914.000	363.288	292.445	50.383	279.230	173.025	186.611	239.323	212.781
1915.000	109.541	325.687	125.973	459.838	176.085	55.868	162.403	119.452
1916.000	99.481	104.647	112.899	542.965	285.392	168.861	191.521	30.900
1917.000	419.182	353.968	46.620	425.728	255.718	150.692	219.878	98.042
1918.000	383.426	266.320	18.319	220.021	343.336	18.818	105.241	179.948
1919.000	287.188	60.580	24.272	272.817	276.816	13.343	180.207	169.866
1920.000	171.126	128.476	50.932	517.851	526.894	70.982	177.882	231.329
1921.000	142.053	108.734	132.222	387.214	186.479	162.895	189.655	94.820
1922.000	72.535	274.573	258.504	276.174	261.773	208.718	179.948	40.202
1923.000	40.324	165.865	245.483	155.589	175.062	212.922	210.675	219.020
1924.000	63.391	124.246	261.929	111.978	169.614	391.786	147.980	485.433
1925.000	107.931	171.379	290.304	323.253	269.955	274.893	99.384	111.876
1926.000	83.878	202.080	228.111	419.380	285.229	265.533	154.867	149.274
1927.000	99.192	72.371	348.542	197.307	222.174	354.694	57.393	295.258
1928.000	263.650	82.733	376.840	139.420	138.851	85.388	44.793	273.455
1929.000	168.110	128.586	249.278	114.856	173.787	105.935	36.731	128.914
1930.000	10.703	173.406	123.923	126.841	265.062	141.479	215.748	283.114
1931.000	75.273	218.022	223.326	135.123	417.012	23.940	188.859	271.543
1932.000	198.392	283.439	279.391	322.733	262.710	12.070	47.747	232.063
1933.000	81.248	268.846	123.065	299.919	314.807	51.416	91.467	265.533
1934.000	218.735	337.283	137.150	115.893	303.944	86.551	158.978	289.646
1935.000	337.283	368.457	90.363	153.310	461.703	93.696	63.084	74.688
1936.000	56.229	292.115	192.457	302.096	335.867	192.323	145.874	140.105
1937.000	175.190	277.298	416.224	436.952	200.437	82.909	372.730	163.759
1938.000	149.510	174.297	367.901	179.689	291.950	67.053	260.213	229.278
1939.000	118.085	139.420	331.108	165.120	183.330	295.921	244.124	394.464
1940.000	399.271	115.374	149.156	310.881	288.498	212.359	219.020	351.249
1941.000	204.281	59.235	23.005	269.955	295.921	164.748	180.077	260.681
1942.000	267.898	29.103	32.751	243.371	325.687	122.424	139.534	297.084
1943.000	155.830	60.130	92.950	247.453	242.769	471.710	149.746	381.915
1944.000	504.324	137.150	331.811	289.482	81.509	336.044	50.383	367.161
1945.000	424.932	226.510	551.997	339.769	98.329	387.594	55.436	205.109
1946.000	117.352	254.639	523.135	377.590	165.865	72.864	203.041	291.456
1947.000	165.616	128.695	399.464	332.163	134.563	252.488	187.799	393.507
1948.000	82.295	82.645	231.769	323.253	153.788	414.650	238.130	130.453
1949.000	236.050	102.194	155.830	402.943	162.895	236.495	286.044	157.400
1950.000	226.510	233.388	81.683	549.053	365.499	137.603	198.801	461.910
1951.000	354.694	109.339	112.592	587.701	299.418	246.240	121.252	286.697
1952.000	129.463	23.191	179.172	325.687	97.184	222.030	239.323	297.084
1953.000	87.451	160.197	111.876	210.815	80.380	222.318	304.785	191.921
1954.000	251.722	216.457	86.192	227.383	120.509	44.793	302.431	201.394
1955.000	182.546	253.255	122.530	264.277	190.587	91.098	122.424	511.283
1956.000	85.388	405.660	250.040	279.230	317.037	183.199	183.460	462.533
1957.000	209.137	205.524	377.965	308.334	490.549	194.201	476.333	656.764
1958.000	374.782	48.349	256.491	300.421	475.070	270.114	312.756	577.684
1959.000	153.071	25.329	64.161	274.413	213.063	234.126	117.456	142.514
1960.000	200.164	103.466	18.526	589.340	464.818	335.160	176.213	234.865
1961.000	247.605	115.478	43.003	398.692	456.327	157.884	165.865	395.807
1962.000	185.426	38.208	94.914	233.831	324.121	164.748	262.867	341.907
1963.000	215.323	51.762	154.028	293.932	242.468	216.741	460.045	379.655
1964.000	173.915	65.326	169.740	141.364	204.557	444.652	209.416	345.306
1965.000	45.441	157.400	211.236	70.252	224.481	347.641	175.957	269.163
1966.000	55.723	315.321	309.861	76.534	283.276	308.164	192.055	434.535
1967.000	94.257	166.113	219.735	112.490	330.056	78.573	277.459	526.894
1968.000	232.210	34.316	103.172	230.595	289.975	280.198	217.310	371.241
1969.000	41.497	29.260	125.864	357.608	363.840	366.053	352.879	158.734
1970.000	202.904	55.292	173.025	161.911	577.452	134.675	457.358	309.182
1971.000	291.456	128.914	155.709	180.985	434.535	428.121	156.795	642.254
1972.000	429.920	187.931	121.252	355.422	349.443	564.309	153.549	253.102
1973.000	298.583	77.126	150.811	426.724	70.414	259.125	241.568	356.696
1974.000	153.788	85.298	227.092	243.070	21.863	478.441	393.507	703.572
1975.000	119.030	127.058	214.191	305.291	131.779	157.642	198.937	940.051
1976.000	79.087	136.135	178.656	289.482	105.142	225.930	274.573	731.229
1977.000	44.406	434.334	321.693	455.297	146.224	514.562	243.220	720.568
1978.000	5.962	454.679	375.343	597.332	179.818	459.218	156.071	984.959
1979.000	40.386	278.424	173.152	342.800	371.985	108.533	369.384	750.139
1980.000	113.002	307.826	40.940	231.329	520.710	436.549	390.449	456.121
1981.000	146.224	396.383	79.776	197.849	385.886	203.867	591.450	579.773
1982.000	228.694	174.297	291.950	299.418	346.922	404.106	528.002	760.749
1983.000	140.333	163.142	284.903	328.305	271.543	122.317	429.320	1049.903
1984.000	142.629	201.668	128.695	217.595	278.424	290.962	426.326	686.526
1985.000	180.336	161.298	140.447	149.628	256.491	283.764	379.467	625.006
1986.000	64.937	97.469	124.031	132.001	320.483	259.747	267.582	863.558
1987.000	74.271	43.638	146.341	227.092	329.179	309.861	285.229	1178.378
1988.000	118.085	66.265	313.609	346.203	169.489	120.721	325.165	544.990
1989.000	271.225	77.976	270.114	371.427	392.550	380.220	160.930	849.718
1990.000	590.746	100.252	174.807	358.521	412.295	403.718	237.386	878.940
1991.000	192.189	153.549	128.476	340.125	311.562	311.903	631.537	670.188
1992.000	11.474	107.830	116.101	319.620	208.579	755.170	624.282	759.153
1993.000	34.941	139.648	64.548	351.430	315.664	318.069	559.276	912.443
1994.000	362.920	175.445	176.213	483.309	414.257	144.363	217.025	894.747
1995.000	248.517	138.169	324.295	572.592	419.775	434.937	141.479	713.591
1996.000	75.944	88.174	451.393	277.620	379.844	88.265	199.891	673.941
1997.000	434.133	130.232	378.153	139.420	308.503	534.676	121.571	424.335
1998.000	89.722	119.874	318.758	268.688	211.516	619.709	259.280	532.892
1999.000	134.004	53.654	216.173	454.679	277.298	922.968	300.421	750.403
2000.000	59.235	206.771	179.948	398.692	109.238	732.534	266.163	689.563
2001.000	75.105	386.076	204.557	383.048	105.935	248.060	217.310	732.534
2002.000	175.445	280.522	111.570	424.932	123.494	304.954	274.253	1061.505
2003.000	170.369	170.495	185.689	437.961	93.136	534.453	512.812	836.827
2004.000	128.148	203.454	226.510	234.274	265.848	515.000	332.163	829.306
2005.000	104.746	344.410	219.878	280.037	181.895	445.874	335.690	580.703
2006.000	26.509	286.371	104.056	349.443	226.655	256.182	404.688	752.255
2007.000	35.169	116.309	142.168	307.487	232.799	269.479	510.847	841.019
2008.000	230.742	49.700	257.884	424.932	111.876	331.460	417.603	807.221
2009.000	77.976	79.689	380.785	543.189	234.421	620.190	395.807	908.075
2010.000	194.605	104.056	260.837	576.756	462.948	333.043	404.106	981.025
2011.000	399.657	220.021	104.352	721.605	234.421	941.531	259.436	1265.056
2012.000	414.061	272.817	117.456	825.697	368.642	973.483	482.460	905.460
2013.000	114.546	204.557	120.191	606.091	428.720	273.934	514.343	734.364
2014.000	187.271	166.238	172.137	703.316	505.408	381.538	257.884	881.804
2015.000	221.455	131.336	254.178	805.029	475.490	252.028	138.737	1016.710
2016.000	146.341	123.816	305.460	745.389	593.564	233.536	259.591	1336.402
2017.000	99.769	72.206	296.419	551.770	271.702	951.924	260.992	1321.274
2018.000	110.350	94.726	274.093	475.490	91.744	1035.878	266.635	1331.467
2019.000	305.797	108.332	197.713	462.533	207.049	395.231	408.776	1180.035
2020.000	340.303	91.559	118.085	640.298	251.263	584.897	292.775	1559.892
2021.000	139.306	120.827	19.494	657.259	208.022	413.668	258.349	1049.590
2022.000	72.617	124.353	21.548	449.549	372.916	306.980	244.275	1579.391
2023.000	44.922	97.089	146.458	640.787	391.404	844.662	221.312	1494.275
2024.000	371.613	227.819	444.652	580.936	378.716	721.346	647.154	1081.089
2025.000	248.364	341.015	404.106	380.220	193.663	499.783	606.566	1079.503
2026.000	147.042	172.391	220.451	724.719	312.585	715.138	309.182	1503.242
2027.000	141.823	217.737	157.158	538.476	318.585	595.447	216.883	1247.952
2028.000	148.921	228.840	222.318	503.458	345.485	496.552	313.951	1409.704
2029.000	174.679	147.511	301.928	788.413	339.058	415.043	373.289	1696.944
2030.000	165.120	152.713	290.797	865.829	374.035	348.181	343.157	1450.579
2031.000	371.427	242.168	303.944	480.343	443.431	437.760	564.079	1172.423
2032.000	182.807	210.255	246.998	470.663	332.867	311.392	274.093	1698.535
2033.000	184.376	138.510	218.022	438.770	295.755	277.459	298.417	1294.748
2034.000	411.708	107.730	393.698	498.274	341.907	380.408	219.735	1420.231
2035.000	23.052	126.081	358.339	804.756	288.498	295.755	574.210	1480.875
2036.000	182.546	133.223	203.179	605.854	364.761	324.295	633.236	1665.289
2037.000	298.917	185.952	130.122	677.201	445.874	497.198	457.565	1290.931
2038.000	111.061	350.165	139.990	1023.182	525.345	702.293	324.817	1633.932
2039.000	252.028	151.404	210.535	1123.380	597.568	591.215	162.772	1562.561
2040.000	355.422	16.507	241.268	836.827	422.747	589.808	267.582	1263.684
2041.000	249.583	29.207	213.063	681.982	198.257	525.123	438.163	1165.164
2042.000	153.549	85.566	301.928	722.642	108.131	616.111	595.918	1503.242
2043.000	179.430	155.830	198.664	746.443	150.692	356.514	391.022	1754.675
2044.000	265.376	267.740	53.795	648.137	255.410	463.779	581.866	1639.789
2045.000	396.191	321.001	119.241	667.442	275.693	1090.310	633.965	1529.925
2046.000	983.445	277.137	240.070	572.361	406.827	324.121	404.883	1421.323
2047.000	803.934	286.534	221.742	522.473	324.817	554.267	675.946	1534.837
2048.000	234.717	153.429	281.492	611.329	600.875	417.998	762.081	2088.128
2049.000	159.709	98.712	347.281	785.976	591.450	755.170	328.479	1898.175
2050.000	178.656	145.874	156.916	499.999	323.427	306.304	374.969	1937.480
2051.000	230.156	128.148	109.743	370.869	306.473	354.876	489.481	2285.752
2052.000	159.830	166.611	256.027	548.601	254.178	790.854	514.781	2127.116
2053.000	80.034	200.437	268.846	650.596	201.668	500.215	589.340	1842.252
2054.000	254.639	170.621	174.042	826.251	236.940	417.603	288.990	1774.946
2055.000	144.479	142.629	31.439	437.760	348.542	853.943	296.087	1389.845
2056.000	199.073	319.965	129.792	724.979	369.569	279.069	596.861	1730.102
2057.000	347.281	276.335	641.764	578.380	410.729	500.647	337.283	1409.704
2058.000	393.507	117.038	282.465	275.854	292.941	733.579	334.453	1722.083
2059.000	662.217	58.864	128.805	785.435	302.599	709.472	219.306	1902.803
2060.000	280.037	41.871	17.141	882.664	423.144	810.240	300.086	1340.992
2061.000	390.640	108.734	67.528	831.809	241.718	290.139	283.764	2124.446
2062.000	196.494	276.495	145.758	1072.538	235.457	497.628	453.651	1491.665
2063.000	404.688	312.926	118.610	913.609	406.243	676.699	419.973	1120.794
2064.000	125.756	221.025	96.614	608.946	439.174	381.538	229.278	1349.842
2065.000	461.703	100.252	42.059	672.188	417.406	520.049	327.431	1936.630
2066.000	211.376	119.874	34.941	510.847	396.768	420.369	526.230	1432.624
2067.000	192.055	360.168	34.486	433.530	302.096	607.755	410.534	1592.843
2068.000	98.616	295.755	69.928	909.821	303.103	439.781	135.910	2134.689
2069.000	102.487	197.985	228.986	855.353	447.914	611.568	615.153	2275.612
2070.000	59.607	146.925	496.982	414.847	563.850	750.403	410.925	2398.773
2071.000	157.884	98.425	509.975	835.431	513.031	490.763	400.622	1710.488
2072.000	514.562	85.209	412.884	830.974	445.262	163.635	492.046	1940.029
2073.000	38.507	54.079	319.275	785.976	438.568	551.770	450.983	2069.647
2074.000	542.065	113.413	384.939	642.743	490.335	524.018	544.765	1822.423
2075.000	228.986	80.467	409.166	636.641	681.982	539.372	604.666	1785.940
2076.000	202.217	119.663	531.334	626.455	832.644	836.268	497.413	1960.059
2077.000	171.505	195.278	562.247	696.932	556.996	741.968	405.271	1931.113
2078.000	203.729	93.229	407.996	911.569	378.528	548.375	345.485	2010.800
2079.000	293.602	125.756	399.849	976.497	810.515	558.136	642.987	1846.811
2080.000	139.192	304.954	127.385	657.754	955.202	574.441	471.081	2237.562
2081.000	119.030	164.006	164.748	1001.077	638.590	554.267	384.750	2196.213
2082.000	255.256	76.112	237.981	880.085	813.265	333.571	239.024	1847.640
2083.000	161.175	74.604	450.573	676.197	1139.285	385.886	429.320	1738.542
2084.000	231.035	117.143	611.329	486.496	871.802	596.389	278.746	1966.473
2085.000	104.845	211.095	480.343	290.139	939.755	976.798	431.522	2443.886
2086.000	168.736	191.788	471.500	392.359	711.530	870.663	818.226	2429.595
2087.000	631.537	212.781	361.084	693.116	568.673	343.694	545.666	2205.721
2088.000	425.529	295.589	662.465	510.847	463.779	455.503	369.013	2517.910
2089.000	257.884	171.505	399.657	754.639	514.124	1133.429	547.697	2664.287
2090.000	222.894	153.310	428.920	534.676	693.878	560.875	291.456	2574.398
2091.000	87.632	265.848	177.625	628.630	725.759	820.989	355.058	2608.295
2092.000	256.491	150.692	162.280	588.403	1051.780	555.176	486.283	1971.612
2093.000	321.347	73.773	206.910	726.799	1153.991	447.301	464.402	1880.139
2094.000	284.903	77.635	353.423	625.972	959.084	819.883	470.872	2179.511
2095.000	494.404	159.099	227.383	580.238	722.383	556.541	698.462	2763.831
