Pixels	Line 8	Line 7	Line 6	Line 5	Line 4	Line 3	Line 2	Line 1
1863.000	899.951	87.903	46.357	61.787	283.601	227.965	442.822	553.358
1864.000	1242.503	132.667	176.983	211.376	363.656	331.108	440.794	326.558
1865.000	962.075	159.953	459.838	236.940	112.285	324.817	638.834	123.065
1866.000	1439.207	130.343	174.679	77.380	106.333	234.274	548.149	325.513
1867.000	1269.523	48.752	240.219	11.279	45.052	218.307	646.173	337.815
1868.000	1479.019	78.745	162.526	41.311	201.120	272.498	596.861	185.558
1869.000	1213.084	165.741	274.253	191.120	70.171	280.198	715.655	421.557
1870.000	1819.128	84.942	27.008	65.326	287.515	91.375	1003.521	522.252
1871.000	1221.839	103.368	37.142	49.157	324.121	148.685	879.227	204.833
1872.000	877.511	37.319	184.245	98.042	100.252	138.283	712.560	280.845
1873.000	1047.090	56.737	52.249	186.084	175.062	104.549	720.827	278.908
1874.000	1106.944	147.745	83.173	230.742	102.585	112.183	895.036	340.837
1875.000	1434.451	119.136	94.820	153.429	195.953	415.240	855.636	263.180
1876.000	827.361	176.341	168.235	256.491	81.161	414.061	892.728	183.591
1877.000	645.437	48.483	113.002	63.930	135.573	331.987	1375.849	387.784
1878.000	1164.835	209.137	351.973	321.867	223.182	544.090	1376.207	297.750
1879.000	1495.021	210.395	143.668	362.002	117.980	211.236	947.166	444.245
1880.000	1480.504	285.066	76.281	67.767	640.054	292.115	818.226	474.229
1881.000	1127.913	125.000	145.874	66.659	242.168	704.084	1067.803	508.886
1882.000	1161.872	16.704	138.851	41.934	102.585	439.579	1106.302	1165.823
1883.000	1934.507	64.393	58.347	235.901	229.717	463.155	895.902	549.506
1884.000	1438.840	119.558	58.568	254.331	219.163	485.220	1040.543	184.245
1885.000	1356.942	46.291	60.504	291.291	158.370	320.310	1047.715	295.755
1886.000	1702.515	295.921	149.864	42.247	84.144	304.617	1094.138	528.890
1887.000	1718.480	103.663	285.392	293.436	610.375	315.321	1112.087	500.215
1888.000	1667.653	77.976	231.329	917.990	137.829	180.207	1417.323	435.944
1889.000	1602.873	182.155	16.783	167.859	11.704	204.419	1592.073	777.342
1890.000	925.315	153.549	31.385	129.243	104.352	91.652	805.029	153.310
1891.000	1423.871	169.740	54.577	397.537	374.595	108.232	648.874	290.797
1892.000	1964.334	156.916	6.199	506.060	234.865	403.331	774.117	455.915
1893.000	1720.481	246.543	34.146	109.440	634.451	282.140	839.621	432.124
1894.000	2033.367	100.930	101.804	166.113	286.697	159.587	1110.479	462.948
1895.000	2599.431	319.620	168.610	304.449	259.591	45.376	1301.006	420.369
1896.000	2498.577	164.872	75.524	235.013	133.892	136.473	1384.095	500.863
1897.000	1812.548	73.194	166.362	441.604	271.225	267.582	1185.346	763.147
1898.000	2270.091	19.708	327.780	494.833	284.577	229.132	1121.763	825.974
1899.000	1903.645	13.237	99.096	321.693	513.687	198.257	855.353	597.332
1900.000	1655.851	137.376	40.324	124.784	206.910	338.347	622.837	616.351
1901.000	2090.333	189.257	35.398	215.323	234.717	388.165	892.728	368.827
1902.000	1982.340	155.589	183.199	268.846	274.253	308.334	755.700	703.828
1903.000	1632.372	43.511	253.409	252.335	305.628	359.070	1156.943	826.529
1904.000	1454.625	288.498	208.161	73.524	352.879	299.251	1094.776	291.126
1905.000	2838.916	214.050	15.656	67.925	211.095	97.660	1062.763	708.187
1906.000	2126.671	207.049	50.726	101.221	412.295	85.923	1061.190	267.266
1907.000	1879.720	200.164	43.511	374.969	271.702	95.196	1091.585	945.385
1908.000	1682.267	265.219	8.050	178.656	231.035	162.526	1360.144	513.905
1909.000	1743.374	574.904	19.750	375.904	158.127	163.018	1245.226	840.180
1910.000	2220.703	228.257	38.807	393.507	256.645	266.163	1162.201	389.116
1911.000	1710.089	49.090	171.758	409.752	381.538	276.014	869.524	570.055
1912.000	1480.875	240.968	285.881	339.236	296.586	312.756	1048.340	744.599
1913.000	1632.372	166.611	57.028	345.306	320.829	343.873	1381.224	745.389
1914.000	1992.666	185.558	10.798	289.318	340.837	355.240	1630.034	412.884
1915.000	2569.992	58.495	80.640	217.737	390.068	337.992	921.209	347.641
1916.000	1952.803	120.191	390.831	228.402	536.910	361.268	1455.729	716.429
1917.000	3049.921	522.252	70.576	235.605	556.769	181.505	1397.772	546.794
1918.000	2991.049	269.955	58.200	367.531	504.541	459.838	1115.308	695.913
1919.000	2014.264	175.062	176.726	329.705	296.586	178.527	1777.793	826.529
1920.000	2850.755	614.914	120.403	425.330	189.390	333.748	1371.914	787.329
1921.000	2586.163	104.253	91.652	346.203	222.894	243.220	945.385	562.018
1922.000	2743.069	30.473	487.774	249.583	309.012	469.198	1424.963	558.820
1923.000	2272.391	141.020	241.568	535.122	107.931	162.034	1564.087	1064.651
1924.000	2329.329	154.028	158.856	424.733	286.534	403.137	1232.996	580.006
1925.000	2648.371	197.171	109.844	398.500	109.339	318.241	1515.615	547.471
1926.000	2559.729	83.525	44.021	190.587	349.263	330.231	1674.360	793.298
1927.000	2488.457	160.319	69.044	314.807	115.685	340.481	1330.059	1124.674
1928.000	2285.290	128.586	28.379	575.598	94.444	289.975	1291.625	892.151
1929.000	2599.431	93.416	15.925	211.516	130.343	335.513	1323.731	606.566
1930.000	2465.402	82.120	227.237	312.073	138.396	283.764	1288.505	763.680
1931.000	2901.475	115.374	120.403	107.630	235.013	381.161	1100.211	747.498
1932.000	2328.863	27.461	47.613	675.445	231.769	430.721	1174.076	888.120
1933.000	3243.159	81.945	267.898	266.951	313.268	552.450	1685.435	814.642
1934.000	2602.876	313.268	94.914	214.474	156.674	493.760	1343.467	1487.195
1935.000	2398.773	492.903	412.884	568.443	243.672	602.533	922.968	1309.374
1936.000	2588.617	391.022	512.157	428.121	243.672	738.816	1404.274	1455.361
1937.000	3088.416	274.093	355.604	489.694	218.878	612.762	1268.491	1224.539
1938.000	2326.535	355.786	287.188	533.338	144.131	613.240	1523.892	1343.113
1939.000	2139.150	291.126	45.052	495.048	413.276	561.561	1201.013	1226.566
1940.000	2908.758	604.192	244.728	250.651	104.352	365.314	1060.876	811.889
1941.000	2282.062	112.081	126.949	314.465	283.439	220.021	1930.265	1157.928
1942.000	3789.852	132.556	262.554	379.467	306.135	612.045	1498.381	1157.928
1943.000	3142.281	152.355	478.441	381.161	194.605	388.355	970.474	735.934
1944.000	2964.717	135.123	368.827	549.279	330.757	826.806	1656.244	1316.368
1945.000	3454.800	233.978	407.022	667.442	328.305	451.188	945.978	1009.338
1946.000	3664.946	379.844	400.815	501.079	183.591	425.131	868.102	816.571
1947.000	2722.384	70.738	154.267	235.753	379.092	386.076	2683.250	970.474
1948.000	3694.217	13.062	448.322	775.728	256.182	521.811	2067.013	1690.193
1949.000	3290.043	167.609	208.022	312.073	136.586	486.922	2394.993	1704.506
1950.000	3385.381	376.091	251.722	231.916	80.987	371.985	1419.141	1000.772
1951.000	3498.616	490.549	131.890	644.947	310.201	277.941	1107.907	862.141
1952.000	3080.376	209.835	418.590	672.939	424.733	462.118	2347.529	897.058
1953.000	3326.122	173.787	96.899	723.161	364.577	861.574	1845.567	1408.979
1954.000	3606.175	201.805	382.859	702.293	367.716	350.888	1251.022	1226.904
1955.000	3701.846	508.668	164.129	689.563	313.609	427.522	1107.265	1367.628
1956.000	4361.241	281.978	276.335	951.329	336.929	599.221	1123.703	850.562
1957.000	3520.914	129.573	828.194	526.673	481.613	283.764	1648.398	1082.358
1958.000	3584.764	118.295	522.473	345.127	339.591	205.247	1156.943	2007.772
1959.000	2723.392	231.182	520.269	669.189	353.242	632.265	1289.891	1360.144
1960.000	3262.424	155.348	1268.148	314.978	294.429	460.252	855.353	1877.629
1961.000	3202.617	55.507	262.554	456.533	312.756	769.559	1607.513	1201.682
1962.000	3072.882	174.424	332.691	615.153	104.944	654.540	1545.062	939.755
1963.000	3099.152	57.247	424.932	526.008	186.347	552.904	1583.229	1274.686
1964.000	3570.334	152.475	540.718	664.951	169.866	671.438	1251.364	867.249
1965.000	3537.540	123.923	499.352	717.722	136.699	514.124	1849.715	987.080
1966.000	3344.515	69.848	656.517	426.924	416.815	361.451	1294.748	1148.424
1967.000	3095.929	509.975	591.685	710.758	31.061	385.507	1460.520	1531.813
1968.000	2733.978	853.379	330.757	1708.892	36.673	638.346	1646.048	1514.112
1969.000	3851.892	125.864	322.906	897.347	166.985	177.111	1422.778	1557.986
1970.000	4316.108	96.045	353.968	1552.658	317.209	449.754	1548.858	1563.706
1971.000	4898.832	353.060	318.413	1350.551	341.194	560.647	1687.020	1301.703
1972.000	4069.302	261.304	475.070	1105.018	250.346	671.688	1812.959	1154.319
1973.000	3982.962	110.553	245.937	1305.187	285.392	442.213	1568.671	1680.288
1974.000	4461.876	141.249	829.028	520.269	211.797	677.201	1267.117	1743.374
1975.000	3919.871	64.471	707.930	964.771	258.970	667.442	2006.907	1040.543
1976.000	4714.176	330.056	424.335	955.799	97.184	509.103	1702.515	964.771
1977.000	4121.179	202.904	539.597	685.009	259.125	746.971	3186.798	1056.480
1978.000	3733.032	312.244	339.236	1042.723	380.596	664.454	2169.160	1052.406
1979.000	4251.680	259.436	759.419	1248.293	447.709	824.865	2669.271	1276.064
1980.000	4015.919	384.371	388.545	737.243	208.161	619.229	1766.418	1301.006
1981.000	3703.608	339.236	955.799	1414.418	138.169	781.653	1470.495	947.166
1982.000	2847.149	108.835	1052.406	520.710	298.250	622.837	2100.936	846.065
1983.000	4175.256	484.795	652.567	375.717	212.640	1072.538	2081.518	1681.871
1984.000	3671.961	247.301	1049.277	897.925	338.880	965.970	1705.303	1456.466
1985.000	4338.328	31.331	669.438	558.136	642.009	1003.521	2768.907	1367.985
1986.000	4563.658	88.174	604.666	1213.756	366.976	1152.680	1844.323	744.862
1987.000	5163.032	66.895	790.040	503.674	167.734	480.978	2683.750	1358.365
1988.000	3866.280	67.687	1016.402	741.442	226.365	523.135	2384.614	2027.279
1989.000	3973.223	214.898	793.570	708.958	174.934	1663.714	2474.515	978.005
1990.000	4475.424	562.018	986.777	1038.054	94.538	1102.774	2312.591	1092.542
1991.000	4533.068	274.413	906.622	881.804	241.268	1094.138	2280.218	1356.587
1992.000	4602.205	435.944	781.923	1166.153	194.335	1982.769	2741.553	1534.459
1993.000	3447.430	308.334	1066.226	833.758	116.621	1474.198	2697.266	1215.438
1994.000	4181.494	398.500	912.151	625.006	328.305	806.673	2492.310	1157.272
1995.000	4703.580	191.521	489.481	1833.150	226.220	1295.443	2036.414	1616.813
1996.000	4221.529	218.592	782.733	1157.600	187.139	506.711	2775.004	1572.495
1997.000	3631.139	225.495	806.125	1735.726	129.792	610.375	1883.069	1347.715
1998.000	4085.324	576.525	948.949	962.673	188.594	632.508	2942.165	1129.858
1999.000	4436.770	690.324	852.815	1072.222	260.837	437.760	2129.787	1257.174
2000.000	3930.755	534.676	938.868	1205.365	363.104	522.473	1921.371	1992.666
2001.000	3967.142	488.627	908.075	710.758	492.689	457.152	3200.433	1890.615
2002.000	5147.095	178.269	392.741	870.948	154.507	983.445	3048.856	1946.837
2003.000	5439.863	239.771	997.416	851.407	27.664	1277.789	2492.310	1821.599
2004.000	4746.700	346.383	449.549	1122.733	338.880	1215.101	1549.617	1876.374
2005.000	4980.904	85.209	983.445	554.721	323.774	1359.076	1631.982	1774.946
2006.000	4632.370	187.931	609.660	403.718	476.333	1733.314	2753.693	1728.095
2007.000	5398.657	190.054	1034.636	1146.790	440.388	1176.392	2986.300	1590.918
2008.000	5080.154	202.766	750.668	1400.660	228.840	1277.444	2495.201	1393.445
2009.000	4418.148	417.603	792.211	1051.467	98.808	1344.528	2453.915	1268.491
2010.000	6432.375	480.343	1049.277	1197.671	243.521	880.085	2577.826	1281.586
2011.000	5668.567	152.594	1069.380	1225.890	294.595	1216.447	2474.035	1422.051
2012.000	5859.057	257.574	1137.657	637.615	322.386	1082.041	2471.636	1038.365
2013.000	5508.409	469.616	987.687	871.802	324.121	967.470	2253.110	1118.533
2014.000	5185.941	69.204	944.495	953.711	214.474	1145.156	2441.501	1267.460
2015.000	5368.209	138.965	1356.587	417.801	127.494	1135.705	2329.794	1312.519
2016.000	6938.884	311.051	1197.671	794.930	334.100	658.497	2479.318	1018.249
2017.000	3733.032	470.453	1703.311	1022.565	329.004	593.329	1987.930	1109.514
2018.000	5580.268	650.842	647.154	968.671	549.732	1176.061	2231.631	2036.414
2019.000	5120.818	652.320	687.790	1268.491	536.910	1414.781	2037.721	1556.463
2020.000	5671.474	289.482	925.902	942.124	454.268	1167.142	1448.374	1545.441
2021.000	4402.126	218.735	1350.551	805.577	683.242	1851.376	2908.237	1456.834
2022.000	5368.209	337.283	997.111	1263.341	747.498	2606.817	3551.905	2490.383
2023.000	5918.302	345.127	1122.410	1179.041	401.782	1254.096	3081.983	1707.695
2024.000	6263.984	315.321	908.657	1126.941	367.716	1622.639	2032.496	2062.628
2025.000	5669.293	316.350	1296.833	1395.968	379.467	1607.900	2440.071	2227.530
2026.000	5163.725	419.380	944.495	1348.424	395.999	1447.272	3420.849	2102.263
2027.000	5141.557	370.869	738.030	1137.006	287.351	1554.179	2479.318	2161.526
2028.000	5293.520	469.616	1313.918	1327.596	172.771	1931.961	2703.785	1873.867
2029.000	4388.690	574.441	1622.250	1212.412	287.842	2066.574	1837.284	1776.572
2030.000	4936.731	417.012	1148.097	1017.633	127.385	2377.080	3713.599	1475.310
2031.000	6302.999	754.904	1097.652	1427.515	141.708	2291.754	2953.692	1366.558
2032.000	6607.705	1187.340	1367.985	1879.720	265.062	2013.831	2336.787	1718.480
2033.000	6773.473	629.356	1141.241	1872.196	461.910	1886.002	2327.000	2038.592
2034.000	7352.447	611.091	967.470	2491.346	528.890	1414.055	2343.790	1787.164
2035.000	6238.042	835.152	747.234	2055.621	481.189	1389.486	2205.267	1315.318
2036.000	6157.508	1034.636	1088.718	937.685	691.085	2153.010	2871.920	1751.038
2037.000	6319.099	469.825	1153.335	1581.310	201.805	2095.631	2255.401	1491.292
2038.000	5447.695	156.071	1078.552	1031.224	232.652	2184.018	2090.333	1050.841
2039.000	5784.685	110.148	1040.231	1192.667	611.807	2416.293	2832.749	1656.244
2040.000	5140.865	594.741	909.239	1301.355	590.512	2102.263	2901.995	1779.421
2041.000	7251.015	937.095	857.330	1542.029	256.800	2825.562	2727.422	1621.862
2042.000	7497.975	1147.770	1539.756	1579.008	317.897	2631.017	3945.289	1479.390
2043.000	4683.745	1341.699	1161.215	2151.219	388.925	1981.481	3585.342	2026.410
2044.000	6231.946	1401.382	912.734	996.807	511.502	2225.253	3577.834	1744.986
2045.000	4960.492	1067.803	880.372	2041.207	340.481	2394.049	3016.437	1814.192
2046.000	5473.368	510.847	514.562	1589.764	408.971	2041.643	2904.595	2437.212
2047.000	5927.958	439.579	747.762	931.195	340.659	2133.352	2800.992	2389.329
2048.000	6466.476	597.096	643.967	2276.994	502.159	2915.007	2748.631	2191.692
2049.000	4745.371	797.108	743.546	902.268	567.293	3192.794	3408.443	2297.764
2050.000	5761.221	766.616	1077.601	1017.633	678.961	2921.263	3286.169	2209.802
2051.000	6215.957	754.374	673.189	1770.882	518.510	3344.515	3374.721	1966.473
2052.000	5544.281	813.815	991.634	1732.913	454.679	3346.748	2984.191	2644.399
2053.000	4776.668	942.124	1055.539	1918.834	557.452	3735.391	2729.943	2298.226
2054.000	5246.580	816.295	1053.972	1627.307	488.201	3587.076	2244.872	2113.340
2055.000	5429.902	1074.119	1391.645	2092.098	172.264	2911.882	3980.526	2477.397
2056.000	7105.475	1305.187	1115.630	3065.931	438.568	3386.505	2203.455	2045.570
2057.000	4979.542	1326.190	1182.357	2034.237	586.765	2886.938	3649.772	2462.528
2058.000	6187.837	803.934	1519.750	2456.306	470.453	2537.318	3194.975	2806.102
2059.000	4190.860	1044.905	904.879	1676.335	289.975	4548.025	3519.769	2497.612
2060.000	4236.591	1400.660	1014.250	1740.151	445.466	3637.538	3251.408	2792.316
2061.000	4723.457	1314.268	818.226	1692.971	588.637	4486.406	2998.442	2322.347
2062.000	6287.685	1594.384	1492.037	739.079	478.230	3469.564	2850.755	1993.096
2063.000	5883.459	2447.704	1005.356	1578.624	519.389	4991.808	3711.835	1893.973
2064.000	6436.246	1257.858	1024.727	2030.756	502.592	4064.379	3192.794	2085.482
2065.000	6417.677	1179.041	825.142	2006.475	311.562	3042.464	2913.965	2377.550
2066.000	5875.320	1544.683	902.558	1780.642	438.770	3880.094	3806.505	2815.824
2067.000	4672.524	1070.958	1197.003	2140.936	395.807	2930.137	2782.126	3073.952
2068.000	4212.129	1581.693	1132.455	1277.099	331.108	3782.726	2782.635	2358.296
2069.000	5215.868	1840.181	1050.528	1738.139	889.271	4026.935	2357.827	2639.934
2070.000	5317.420	1213.084	691.592	1797.787	1101.492	2732.465	4426.491	2770.939
2071.000	5570.900	2084.601	497.198	1627.307	759.951	2599.923	4389.968	2872.438
2072.000	4393.166	1566.760	436.146	1638.226	908.075	3696.563	3508.327	2835.832
2073.000	4734.740	1595.541	766.884	1103.415	793.570	4887.355	4164.661	2070.525
2074.000	4685.727	2643.903	594.270	895.613	906.041	3255.812	4127.377	1969.042
2075.000	4829.506	1890.195	408.776	1149.406	976.195	5339.963	4671.864	2910.319
2076.000	4757.345	1674.755	725.239	1810.495	682.990	2903.035	3930.755	1922.641
2077.000	5049.933	2361.578	821.542	1850.961	841.019	3080.376	3463.314	2089.010
2078.000	5586.758	2444.840	851.407	1251.705	769.826	3099.152	2978.395	2538.290
2079.000	6209.111	2358.296	1003.827	1787.572	858.461	4055.770	2824.024	2750.150
2080.000	5410.009	2486.050	822.926	1808.442	777.611	3737.160	3231.628	2298.226
2081.000	4655.388	2923.872	687.284	1858.858	788.142	3576.680	3811.866	1909.967
2082.000	4338.963	2001.291	547.020	1754.675	614.435	3683.080	3547.305	1604.806
2083.000	5461.237	2461.092	719.791	1755.887	463.571	3570.334	3071.277	2292.678
2084.000	4263.015	2744.080	1244.886	1501.371	428.121	3655.604	3065.931	2655.826
2085.000	3869.281	2388.857	842.980	1616.037	1027.199	4680.443	3036.612	2680.251
2086.000	4505.171	2287.136	846.907	1805.570	806.947	3577.834	4203.990	2615.693
2087.000	3993.932	1403.912	1355.876	2379.433	1056.166	3965.926	4415.583	2396.883
2088.000	4240.361	2034.237	770.898	1808.032	1166.153	3778.572	4596.314	2003.450
2089.000	4646.832	2916.570	745.125	2236.193	816.571	3866.880	4142.892	2630.522
2090.000	4345.323	2262.740	1031.534	2514.521	948.354	3655.021	4331.974	2340.054
2091.000	4439.342	1996.113	944.495	2590.091	752.255	4332.609	4485.113	1987.930
2092.000	3918.059	2673.261	648.628	2395.938	594.976	3870.482	4381.021	2497.612
2093.000	4281.308	2885.383	630.083	2372.377	705.878	3502.613	4299.007	2719.867
2094.000	3855.486	3167.215	561.104	2745.597	1040.231	3528.935	4559.096	2763.831
2095.000	4017.754	2018.164	985.262	3168.845	1452.049	4518.785	4754.017	2863.651
2096.000	4042.873	2247.159	359.436	2448.659	1195.668	3582.454	4251.680	3016.437
2097.000	4443.844	2696.765	793.026	2549.973	1163.847	3848.299	4429.702	3440.634
2098.000	4580.625	3802.339	811.340	2164.668	1361.924	3502.042	3961.673	3584.187
2099.000	4511.651	2767.384	670.188	2025.107	1360.144	3203.163	3591.702	3040.868
2100.000	5480.510	2457.741	759.153	2528.090	1718.080	4075.461	3942.865	2738.522
2101.000	4846.959	3201.525	745.652	2466.361	1069.064	4432.914	4882.634	2776.530
2102.000	4587.812	3251.959	653.553	3360.720	882.951	3484.930	4009.194	3187.343
2103.000	4913.027	3446.863	1114.019	1886.421	958.486	3725.370	3542.134	4006.751
2104.000	4212.129	3378.647	458.597	1727.293	1161.872	4680.443	4923.179	3947.714
2105.000	3921.684	3585.920	713.333	2076.238	1305.187	5306.869	4555.187	4205.868
2106.000	4268.057	3785.694	707.417	2366.739	1022.257	4650.122	3743.653	4690.352
2107.000	3858.483	3470.701	673.941	2650.358	1144.503	4838.228	4679.123	3524.924
2108.000	3231.628	3377.525	616.351	2306.562	1303.096	4518.136	4234.707	3250.858
2109.000	4169.645	3823.195	814.642	1944.282	888.120	4505.819	4681.104	3094.855
2110.000	4125.517	3286.169	622.837	2801.503	924.728	4540.218	4770.667	3471.270
2111.000	3731.852	2833.776	772.238	2527.605	1524.268	4413.018	4447.705	3342.283
2112.000	3884.303	3711.247	888.983	2856.426	1564.851	5026.643	4247.906	2905.636
2113.000	4507.763	4928.597	959.084	2780.599	1272.275	5827.335	4427.133	2943.212
2114.000	3586.498	4204.616	794.658	3062.726	1426.786	4449.636	5245.881	2637.951
2115.000	4022.649	3728.905	871.802	1814.192	1526.907	5070.528	3798.174	2885.383
2116.000	3700.085	3336.148	769.291	2589.108	1404.997	4457.365	5359.728	3181.352
2117.000	2772.463	2948.974	508.015	2445.318	1174.737	4598.277	3821.405	3020.678
2118.000	3688.939	3859.682	910.986	3303.896	1397.772	4790.685	3533.523	3231.079
2119.000	3915.643	4007.361	1278.134	2759.774	1701.718	4933.341	4083.474	3528.935
2120.000	3662.610	4074.845	1269.179	2127.116	1453.521	5178.299	4162.793	3553.630
2121.000	4557.141	4576.707	723.680	2752.174	1432.989	5683.836	4042.873	3487.779
2122.000	3776.793	4631.056	967.470	2733.474	1393.085	5936.878	4128.617	3609.074
2123.000	3740.701	4172.762	1239.104	2677.754	1686.624	5648.240	4273.733	3384.820
2124.000	4079.775	4347.231	836.547	2896.799	1823.247	5157.486	4863.770	1955.362
2125.000	3176.999	4662.634	974.688	3003.200	2177.259	4771.333	3953.174	2124.891
2126.000	3046.192	4150.971	609.899	2572.439	2120.000	5729.035	5021.170	3079.305
2127.000	2848.694	3585.920	728.101	2588.617	1508.485	5506.261	5729.766	3458.772
2128.000	2241.672	3651.521	755.700	2683.250	1240.803	4944.871	5446.983	3269.042
2129.000	3083.591	3938.019	832.366	3449.130	1586.687	4656.046	5276.681	2983.664
2130.000	3397.746	4490.932	589.808	3769.679	1751.846	6379.850	5076.027	3366.317
2131.000	3623.583	5162.338	787.871	2746.102	1717.680	4732.084	5590.366	3438.936
2132.000	3105.602	4333.244	882.664	3202.617	2459.655	4159.058	4099.524	3039.803
2133.000	3210.267	4428.418	966.570	2447.227	2473.555	4285.097	3835.139	2927.003
2134.000	3040.868	4132.959	720.827	2524.694	1877.211	5565.139	3349.540	3075.022
2135.000	3011.668	4186.488	1190.002	2259.069	1691.383	5297.733	4120.560	3159.616
2136.000	3373.039	4237.219	1107.907	2130.678	1610.998	5724.653	4628.430	3045.127
2137.000	3395.496	3880.695	1203.021	2827.615	1987.930	6238.042	4474.133	3291.704
2138.000	3249.208	3800.554	1270.554	2973.657	2227.075	5318.124	4784.008	3705.370
2139.000	3421.978	3300.015	1175.068	3366.317	1965.618	6228.137	3476.389	3669.622
2140.000	3264.629	4867.136	893.304	3128.231	1604.033	6997.692	4311.671	3798.769
2141.000	3322.227	4419.431	1136.355	3255.812	2665.782	6143.884	4568.223	3824.986
2142.000	3220.117	4496.754	1345.590	2925.959	2433.878	5373.868	4395.085	2987.883
2143.000	3255.262	4746.035	1015.480	3088.952	1727.694	6057.200	5122.890	3246.458
2144.000	2766.876	4929.275	1337.107	3173.736	1900.699	6869.120	4863.097	3504.327
2145.000	2924.915	6767.121	1953.229	3281.192	1210.061	5121.509	5095.987	3472.407
2146.000	2997.914	4256.086	1361.568	3222.856	1629.255	5073.965	4763.337	2968.396
2147.000	3151.484	4124.278	1273.308	3192.794	2285.752	4881.285	5072.590	2846.119
2148.000	2750.656	4351.687	891.575	2977.342	2070.525	5588.201	4362.516	3265.180
2149.000	2573.908	6544.315	881.517	2645.392	2289.906	5483.369	4697.625	4342.142
2150.000	2512.102	4044.101	1253.754	3243.159	2160.180	6925.224	4982.267	3245.908
2151.000	3227.789	4498.696	1372.987	3756.063	2154.801	6408.403	4251.680	3265.180
2152.000	3378.647	5222.142	1817.894	3337.821	2329.329	6774.268	4344.687	3646.857
2153.000	3004.787	6403.769	1446.538	3186.253	2223.888	5417.820	4149.728	3528.935
2154.000	2872.438	5410.009	1374.775	3287.276	2320.952	5115.295	3964.711	3276.771
2155.000	2836.860	4934.697	1229.610	3265.732	2396.410	6130.276	4388.050	3175.368
2156.000	2861.586	4302.171	1081.089	3303.896	2546.562	4957.774	5034.857	3065.397
2157.000	2924.915	4846.959	1153.991	3283.404	2515.005	4895.455	4523.327	2979.975
2158.000	2667.277	5164.419	1156.615	2765.861	2360.171	5292.818	4592.389	3633.465
2159.000	2582.729	5397.948	848.874	2449.615	2601.399	7443.755	5187.331	3156.362
2160.000	3044.594	5455.533	1632.762	3239.863	2884.865	6149.180	4260.495	2726.414
2161.000	3303.342	5680.198	2037.721	2885.383	2444.363	6102.350	4368.893	3248.108
2162.000	2949.498	5126.345	1872.196	2964.191	2466.361	5916.075	3953.174	3446.863
2163.000	2732.465	4637.626	1602.487	3317.223	2627.553	6531.049	4436.128	3789.258
2164.000	2552.897	4725.447	1821.187	3291.704	3004.787	6834.770	5145.018	3944.683
2165.000	1963.906	4834.201	1655.458	2932.227	2843.031	6027.943	4424.565	3236.567
2166.000	3273.457	5217.959	1645.656	3259.117	2472.115	5741.460	4846.959	3634.629
2167.000	3318.335	4643.543	1233.335	2925.959	2782.635	4901.534	4637.626	3374.721
2168.000	3072.882	5037.596	1403.912	3136.333	3076.093	5944.316	4667.248	3261.872
2169.000	2893.164	5522.744	1161.215	3181.352	2457.263	5570.900	4589.120	3731.852
2170.000	2901.475	4889.380	1166.812	2368.148	2632.997	6307.597	4169.645	3776.793
2171.000	2864.168	4904.913	1819.540	3245.908	2920.220	7169.070	4272.472	3975.048
2172.000	2170.060	4318.011	1204.695	3316.111	2761.295	5707.871	4413.659	4451.568
2173.000	2461.570	4576.054	1018.557	2759.774	3013.787	4654.071	3811.866	4233.451
2174.000	2859.005	4658.681	1437.742	2767.892	2516.457	4425.207	3844.708	4144.134
2175.000	1909.123	5375.283	1899.437	2558.752	2447.227	4745.371	4293.314	4831.518
2176.000	1610.998	6066.217	1757.505	2844.575	2668.274	5364.675	4411.095	5434.881
2177.000	2796.398	5297.733	1940.880	3305.561	2816.848	6033.939	3727.727	5260.570
2178.000	2050.811	4948.944	1401.382	3166.129	2787.219	5532.789	3269.042	5002.723
2179.000	2340.054	5077.403	1132.780	4403.407	3023.862	5789.824	3670.791	5451.970
2180.000	2365.331	5427.058	1439.207	3493.481	2966.293	5803.785	3325.009	5263.370
2181.000	2289.906	5397.948	1774.539	2563.636	2555.336	5981.577	3987.226	4358.692
2182.000	2553.385	5245.881	1870.109	3238.215	2474.995	7378.122	4188.361	4443.844
2183.000	2896.799	4923.856	1695.752	2987.355	2563.148	7657.591	4295.844	4561.703
2184.000	2977.342	5495.524	1769.664	2794.357	2651.848	6090.294	4608.754	4491.579
2185.000	2419.615	6117.437	2016.863	3156.362	2787.219	5934.647	4714.176	4186.488
2186.000	2147.639	5765.616	1994.820	3259.117	3027.047	5436.304	4691.674	3876.488
2187.000	1737.737	4783.340	2048.626	3982.962	3323.896	6745.703	4642.885	3733.032
2188.000	1727.694	4910.998	2081.518	3134.172	3293.365	6687.175	5288.606	3815.442
2189.000	1597.083	4750.025	1867.606	2667.277	3463.882	6322.168	5389.443	4367.617
2190.000	2373.317	5811.875	2163.321	2580.277	3409.006	7050.265	4106.942	4883.308
2191.000	1620.696	6606.921	1394.526	3142.822	2566.569	6851.535	4384.215	4668.567
2192.000	2389.329	6118.947	1201.348	3600.962	2424.365	8605.770	4587.812	4727.438
2193.000	2094.306	5467.658	1833.150	3171.562	2658.811	7005.768	4857.042	3365.757
2194.000	2433.402	5814.818	1981.051	3326.679	2323.277	6811.652	5127.036	4095.817
2195.000	2978.922	6291.512	1503.242	4279.413	2561.194	6781.418	4758.010	4677.803
